School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Norborne,3.4,3.95,7.35,1,1,1
Canton,2.86,2.99,5.85,2,4,2
DeKalb,0.32,3.84,4.15,14,2,3
Clopton,0.84,2.85,3.69,7,5,4
Crocker,0.02,3.17,3.19,15,3,5
Van Buren,0.99,2.18,3.17,5,9,6
Chaffee,0.36,2.68,3.04,12,7,7
Maysville,2.6,0.27,2.87,3,18,8
Slater,-0.1,2.83,2.73,16,6,9
North Harrison,0.53,2.01,2.54,9,10,10
Schuyler County,0.84,1.69,2.53,6,11,11
Knox County,-0.35,2.35,2.0,20,8,12
Norwood,0.35,1.53,1.88,13,12,13
Naylor,1.75,-0.51,1.24,4,24,14
Van-Far,-0.13,0.8,0.67,18,14,15
Atlanta,-1.29,1.03,-0.26,30,13,16
Polo,-0.12,-0.38,-0.5,17,23,17
Northeast Nodaway,-0.8,0.29,-0.51,24,17,18
North Andrew,0.38,-1.09,-0.71,10,28,19
Pilot Grove,-1.46,0.71,-0.75,32,15,20
Albany,-0.57,-0.2,-0.76,23,21,21
Braymer,0.38,-1.37,-0.99,11,29,22
Worth County,-1.2,0.17,-1.02,27,19,23
Silex,-1.45,0.4,-1.04,31,16,24
Northeast (Cairo),-0.4,-0.76,-1.17,21,26,25
Dora,0.55,-1.74,-1.19,8,32,26
Scotland County,-1.23,-0.11,-1.34,28,20,27
Weaubleau,-1.27,-0.6,-1.87,29,25,28
South Nodaway,-1.53,-0.37,-1.9,34,22,29
Newburg,-0.55,-1.44,-1.99,22,30,30
Jamestown,-1.12,-1.48,-2.59,26,31,31
New Franklin,-0.85,-2.75,-3.6,25,40,32
Green City,-3.23,-0.79,-4.02,46,27,33
Hermitage,-1.57,-2.56,-4.13,36,39,34
Community,-1.65,-2.51,-4.16,37,38,35
Princeton,-2.32,-3.38,-5.7,41,43,36
Winston,-0.23,-5.49,-5.71,19,55,37
Leeton,-2.99,-2.92,-5.91,44,41,38
Fayette,-4.18,-1.83,-6.0,55,34,39
Macks Creek,-4.01,-2.07,-6.08,52,35,40
Hardin-Central,-4.37,-1.75,-6.12,59,33,41
Halfway,-1.53,-4.63,-6.17,35,51,42
Wheatland,-3.7,-2.49,-6.19,50,37,43
Bakersfield,-4.14,-2.25,-6.39,54,36,44
Thayer,-2.27,-4.61,-6.88,40,50,45
La Plata,-2.8,-4.11,-6.91,42,47,46
Tuscumbia,-1.96,-5.06,-7.02,39,54,47
Calvary Lutheran,-2.91,-5.05,-7.96,43,53,48
Wellsville-Middletown,-4.2,-3.81,-8.0,56,45,49
Walnut Grove,-4.25,-3.82,-8.07,57,46,50
Glasgow,-1.66,-6.59,-8.26,38,61,51
Linn County,-4.6,-3.75,-8.35,60,44,52
North Shelby,-3.4,-4.96,-8.36,49,52,53
Northwestern (Mendon),-4.07,-4.49,-8.56,53,48,54
Harrisburg,-3.23,-6.25,-9.47,45,59,55
Dadeville,-6.35,-3.16,-9.51,66,42,56
Humansville,-3.37,-6.39,-9.77,48,60,57
St. Elizabeth,-4.37,-5.96,-10.33,58,58,58
Fair Play,-1.49,-9.05,-10.53,33,69,59
Novinger,-3.23,-7.42,-10.65,47,62,60
Madison,-6.13,-4.6,-10.73,65,49,61
New Haven,-5.3,-5.78,-11.08,61,56,62
Marion County,-5.31,-5.94,-11.24,62,57,63
Brashear,-3.75,-7.63,-11.38,51,64,64
Grundy County,-5.52,-8.11,-13.63,63,66,65
Meadville,-5.83,-8.52,-14.35,64,67,66
Paris,-7.1,-7.59,-14.69,68,63,67
Higbee,-7.62,-7.69,-15.31,69,65,68
Bevier,-6.64,-8.84,-15.48,67,68,69
Tri-County,-9.25,-10.14,-19.38,71,70,70
Koshkonong,-8.89,-12.76,-21.65,70,71,71
